RECORD	CROSS-SECTIONAL AREA	MEAN DIAMETER	MAX DIAMETER	MIN DIAMETER	ELASTIC EMOD	ELASTIC GRADIENT	ELASTIC EXT	ELASTIC STRESS	PLATEAU LOAD	PLATEAU STRESS	LOAD 15%	STRESS 15%	WORK 15%	LOAD 25%	STRESS 25%	WORK 25%	YIELD EXT	POSTYIELD GRADIENT	BREAK EXT	BREAK LOAD	BREAK STRESS	TOTAL WORK	TOUGHNESS
18	3342.2	65	69.3	61.5	3.138e+009	3.547e+001	3.55	1.273e-002	4.359e+001	1.304e-002	4.320e+001	1.293e-002	1.761e-003	4.545e+001	1.360e-002	3.055e-003	22.13	2.741e+000	42.07	5.945e+001	1.779e-002	5.665e-003	5.624e+007
19	4545.2	77.2	86.4	67	4.352e+009	6.626e+001	2.83	1.285e-002	6.065e+001	1.334e-002	5.980e+001	1.316e-002	2.503e-003	6.320e+001	1.390e-002	4.327e-003	22.91	4.367e+000	44.2	8.845e+001	1.946e-002	8.679e-003	6.275e+007
20																							
21	3428.5	66.6	71.5	61	4.311e+009	4.951e+001	2.69	1.259e-002	4.551e+001	1.327e-002	4.560e+001	1.330e-002	1.887e-003	4.800e+001	1.400e-002	3.277e-003	21.16	2.749e+000	40.72	6.125e+001	1.787e-002	5.812e-003	5.571e+007
22	3440.6	71.6	87.7	49.9	4.394e+009	5.034e+001	2.52	1.234e-002	4.707e+001	1.368e-002	4.660e+001	1.354e-002	1.905e-003	5.100e+001	1.482e-002	3.380e-003	26.4	2.537e+000	51.16	6.850e+001	1.991e-002	7.972e-003	7.570e+007
23	1523.6	45.1	49.8	38.9	4.611e+009	2.359e+001	2.7	1.388e-002	2.221e+001	1.457e-002	2.195e+001	1.441e-002	9.238e-004	2.335e+001	1.533e-002	1.597e-003	23.19	1.757e+000	44.89	3.360e+001	2.205e-002	3.272e-003	7.074e+007
24	1654.7	47.3	52.7	40	4.775e+009	2.687e+001	4.04	1.348e-002	2.496e+001	1.508e-002	2.550e+001	1.541e-002	9.177e-004	2.645e+001	1.598e-002	1.683e-003	19.71	1.123e+000	36.86	3.020e+001	1.825e-002	2.663e-003	5.369e+007
25	3675.7	71.9	85.8	54.6	3.824e+009	4.744e+001	3.25	1.340e-002	5.116e+001	1.392e-002	5.115e+001	1.392e-002	2.069e-003	5.340e+001	1.453e-002	3.588e-003	25.2	3.256e+000	48.38	7.380e+001	2.008e-002	7.974e-003	7.183e+007
26	1703.2	46.6	50.2	43.2	4.936e+009	2.858e+001	4.64	1.670e-002	2.968e+001	1.742e-002	2.950e+001	1.732e-002	1.076e-003	3.095e+001	1.817e-002	1.976e-003	21.65	1.588e+000	39.53	3.875e+001	2.275e-002	3.424e-003	6.705e+007
27	4213.1	79	97	55.3	4.289e+009	6.083e+001	2.97	1.332e-002	5.772e+001	1.370e-002	5.710e+001	1.355e-002	2.371e-003	6.025e+001	1.430e-002	4.108e-003	21.6	4.070e+000	41.41	8.055e+001	1.912e-002	7.515e-003	5.890e+007
28	3348.5	65.9	74.5	57.3	4.271e+009	4.801e+001	2.93	1.301e-002	4.579e+001	1.368e-002	4.510e+001	1.347e-002	1.867e-003	4.765e+001	1.423e-002	3.241e-003	27.8	3.109e+000	53.72	7.290e+001	2.177e-002	8.402e-003	8.265e+007
29	3248.8	65.1	75.7	54.6	3.727e+009	4.050e+001	3.12	1.320e-002	4.431e+001	1.364e-002	4.405e+001	1.356e-002	1.825e-003	4.730e+001	1.456e-002	3.176e-003	19.69	3.460e+000	37.28	6.225e+001	1.916e-002	5.172e-003	5.225e+007
30	2451.1	56	59	52.9	4.185e+009	3.434e+001	2.53	1.191e-002	3.177e+001	1.296e-002	3.210e+001	1.310e-002	1.327e-003	3.355e+001	1.369e-002	2.303e-003	18.03	1.019e+000	34.91	3.835e+001	1.565e-002	3.335e-003	4.469e+007
31	3895.5	73.2	86.4	57.3	4.253e+009	5.608e+001	2.72	1.241e-002	5.212e+001	1.338e-002	5.215e+001	1.339e-002	2.132e-003	5.460e+001	1.402e-002	3.684e-003	24.05	3.620e+000	47.06	7.705e+001	1.978e-002	7.937e-003	6.767e+007
32	3514.1	69.4	81.5	54.9	4.083e+009	4.799e+001	2.82	1.221e-002	4.412e+001	1.255e-002	4.420e+001	1.258e-002	1.836e-003	4.610e+001	1.312e-002	3.179e-003	19.3	2.121e+000	36.89	5.640e+001	1.605e-002	4.960e-003	4.632e+007
33	3994.8	73.8	86.2	59.1	4.007e+009	5.362e+001	2.83	1.228e-002	5.206e+001	1.303e-002	5.075e+001	1.270e-002	2.113e-003	5.350e+001	1.339e-002	3.664e-003	29.05	3.545e+000	56.26	8.615e+001	2.157e-002	1.024e-002	8.428e+007
34	3406.8	66.4	71.9	60.3	3.871e+009	4.472e+001	5.36	1.217e-002	4.405e+001	1.293e-002	4.330e+001	1.271e-002	1.461e-003	4.615e+001	1.355e-002	2.786e-003	26.91	2.243e+000	49.23	6.030e+001	1.770e-002	6.453e-003	6.302e+007
35	3999.2	73.4	85.4	59.7	4.127e+009	5.530e+001	2.99	1.310e-002	5.501e+001	1.376e-002	5.440e+001	1.360e-002	2.247e-003	5.750e+001	1.438e-002	3.912e-003	24.1	4.078e+000	46.15	8.250e+001	2.063e-002	8.300e-003	6.822e+007
36	5849.1	85.9	93.4	79.7	3.614e+009	7.092e+001	3.39	1.300e-002	8.000e+001	1.368e-002	7.655e+001	1.309e-002	3.149e-003	8.125e+001	1.389e-002	5.479e-003	32.29	4.451e+000	62.08	1.338e+002	2.288e-002	1.765e-002	9.931e+007
37	6463.3	90.4	94.6	87	3.888e+009	8.465e+001	3.27	1.323e-002	8.726e+001	1.350e-002	8.785e+001	1.359e-002	3.561e-003	9.200e+001	1.423e-002	6.234e-003	16.46	2.328e+000	30.7	9.970e+001	1.543e-002	7.800e-003	3.988e+007
38	3512.4	68.6	79.7	56.1	4.152e+009	4.882e+001	2.89	1.288e-002	4.704e+001	1.339e-002	4.645e+001	1.322e-002	1.949e-003	4.850e+001	1.381e-002	3.358e-003	25.68	3.313e+000	49.46	7.115e+001	2.026e-002	7.714e-003	7.212e+007
39	2814.7	61.6	72.1	49.7	3.756e+009	3.557e+001	3.14	1.302e-002	3.811e+001	1.354e-002	3.775e+001	1.341e-002	1.553e-003	3.950e+001	1.403e-002	2.704e-003	26.3	2.614e+000	50.76	5.805e+001	2.062e-002	6.421e-003	7.529e+007
40	4151.3	75.8	87.9	60.2	4.079e+009	5.734e+001	2.86	1.265e-002	5.572e+001	1.342e-002	5.570e+001	1.342e-002	2.278e-003	5.895e+001	1.420e-002	3.943e-003	21.93	4.340e+000	42.62	8.175e+001	1.969e-002	7.588e-003	6.072e+007
41	6422.1	94.2	113.2	72.3	3.668e+009	7.967e+001	3.19	1.285e-002	8.454e+001	1.316e-002	8.385e+001	1.306e-002	3.445e-003	8.735e+001	1.360e-002	5.933e-003	21.96	6.214e+000	42.07	1.190e+002	1.853e-002	1.111e-002	5.741e+007
42	4058.6	73.7	84.7	61	4.325e+009	5.880e+001	2.96	1.331e-002	5.556e+001	1.369e-002	5.445e+001	1.342e-002	2.280e-003	5.695e+001	1.403e-002	3.932e-003	27.31	3.724e+000	52.61	8.700e+001	2.144e-002	9.912e-003	8.025e+007
43	2888.9	60.9	65.5	56.2	4.224e+009	4.082e+001	2.82	1.286e-002	3.853e+001	1.334e-002	3.840e+001	1.329e-002	1.601e-003	4.075e+001	1.411e-002	2.769e-003	21.4	3.001e+000	41.12	5.590e+001	1.935e-002	5.092e-003	5.785e+007
44	4067	76.7	91.1	56.8	4.371e+009	5.866e+001	2.82	1.301e-002	5.620e+001	1.382e-002	5.640e+001	1.387e-002	2.304e-003	5.805e+001	1.427e-002	4.039e-003	27.68	3.795e+000	52.99	8.840e+001	2.174e-002	1.029e-002	8.190e+007
45	3637.5	67.6	71.9	64.4	4.276e+009	5.186e+001	2.62	1.226e-002	4.896e+001	1.346e-002	5.010e+001	1.377e-002	1.998e-003	5.160e+001	1.419e-002	3.527e-003	26.33	3.389e+000	51.16	7.650e+001	2.103e-002	8.509e-003	7.652e+007
46	3701.5	72.2	85.5	55.1	4.016e+009	5.002e+001	3.04	1.263e-002	4.797e+001	1.296e-002	4.665e+001	1.260e-002	1.971e-003	4.935e+001	1.333e-002	3.394e-003	28.1	3.241e+000	54.47	7.640e+001	2.064e-002	8.887e-003	7.926e+007
47	3842.5	70.8	76.9	63.6	4.024e+009	5.218e+001	2.85	1.219e-002	4.961e+001	1.291e-002	4.950e+001	1.288e-002	2.036e-003	5.225e+001	1.360e-002	3.540e-003	23.4	3.790e+000	45.61	7.520e+001	1.957e-002	7.399e-003	6.374e+007
48	3240.7	67.2	77.3	53.7	4.249e+009	4.582e+001	2.84	1.282e-002	4.226e+001	1.304e-002	4.470e+001	1.379e-002	1.793e-003				8.81	1.184e+000	15.48	4.470e+001	1.379e-002	1.846e-003	1.860e+007
49	3874.7	70.8	77.8	63.4	4.394e+009	5.650e+001	2.7	1.257e-002	5.148e+001	1.329e-002	5.075e+001	1.310e-002	2.143e-003	5.330e+001	1.376e-002	3.683e-003	27.65	3.181e+000	53.31	7.865e+001	2.030e-002	9.298e-003	7.814e+007
50	4291.2	75.3	84.3	64.8	4.865e+009	7.019e+001	1.98	1.002e-002	4.400e+001	1.025e-002							2.11	3.250e+001	2.34	4.725e+001	1.101e-002	1.831e-004	1.407e+006
51	2586	57.5	61.4	53.6	4.393e+009	3.749e+001	2.82	1.361e-002	3.570e+001	1.381e-002	3.490e+001	1.350e-002	1.500e-003	3.655e+001	1.413e-002	2.586e-003	26.93	2.373e+000	51.47	5.450e+001	2.107e-002	6.256e-003	7.831e+007
52	3134	65.7	79.6	50.1	4.413e+009	4.622e+001	2.98	1.382e-002	4.462e+001	1.424e-002	4.440e+001	1.417e-002	1.847e-003	4.600e+001	1.468e-002	3.187e-003	25.28	3.201e+000	48.62	6.730e+001	2.147e-002	7.178e-003	7.509e+007
53	4550.8	78.3	91.7	63.2	3.813e+009	5.870e+001	3.22	1.312e-002	6.316e+001	1.388e-002	6.205e+001	1.364e-002	2.495e-003	6.590e+001	1.448e-002	4.384e-003	28.58	4.208e+000	55.46	1.033e+002	2.270e-002	1.209e-002	8.815e+007
