RECORD	MEAN AREA	ESTIMATED_LENGTH(*)	GRADIENT(*)	EMOD(*)(#)	DECRIMPING_WORK	EXTENSION_WORK	START_X(*)	START_Y	END_X(*)	END_Y	ANALYSIS_WORK	BREAK_STRAIN(*)(#)	BREAK_LOAD	TENSILE_STRENGTH
54	5091.7	3.00E+01	7.66E-03	4.52E+07	0.00E+00	1.25E-02	7.13E+00	1.38E+02	1.61E+01	1.42E+02	1.91E-03	48.567	1.28E+00	2.52E+02
55	3901.9	3.00E+01	3.98E-03	3.06E+07	0.00E+00	9.46E-03	7.07E+00	1.49E+02	1.60E+01	1.52E+02	1.56E-03	46.78	9.97E-01	2.56E+02
56														
57														
58	5587.7	3.00E+01	6.97E-03	3.74E+07	0.00E+00	1.33E-02	7.00E+00	1.38E+02	1.61E+01	1.41E+02	2.11E-03	49.183	1.36E+00	2.43E+02
59	3570	3.07E+01	9.39E-03	8.06E+07	0.00E+00	9.15E-03	7.15E+00	1.35E+02	1.61E+01	1.42E+02	1.35E-03	49.038	9.22E-01	2.58E+02
60	4119.1	3.02E+01	8.01E-03	5.88E+07	0.00E+00	7.21E-03	7.14E+00	1.36E+02	1.61E+01	1.42E+02	1.55E-03	38.327	8.91E-01	2.16E+02
61	3781.1	3.03E+01	6.75E-03	5.42E+07	0.00E+00	8.08E-03	7.15E+00	1.34E+02	1.62E+01	1.39E+02	1.41E-03	44.397	8.80E-01	2.33E+02
62	3754.3	3.00E+01	9.67E-03	7.72E+07	0.00E+00	7.62E-03	7.07E+00	1.40E+02	1.60E+01	1.48E+02	1.45E-03	43.262	8.88E-01	2.37E+02
63														
64	8572.8	3.00E+01	1.32E-02	4.62E+07	0.00E+00	1.42E-02	7.00E+00	1.28E+02	1.61E+01	1.32E+02	3.02E-03	40.08	1.68E+00	1.96E+02
65	3327.8	3.01E+01	9.63E-03	8.72E+07	0.00E+00	7.56E-03	7.00E+00	1.25E+02	1.61E+01	1.33E+02	1.18E-03	47.678	7.89E-01	2.37E+02
66	3836.1	3.03E+01	8.48E-03	6.69E+07	0.00E+00	5.66E-03	7.00E+00	1.33E+02	1.62E+01	1.39E+02	1.44E-03	33.917	7.46E-01	1.94E+02
67														
68	4706.1	3.00E+01	4.00E-03	2.55E+07	0.00E+00	1.28E-02	7.00E+00	1.44E+02	1.61E+01	1.46E+02	1.86E-03	51.751	1.20E+00	2.56E+02
69	3841.4	3.00E+01	1.09E-02	8.51E+07	0.00E+00	1.19E-02	7.00E+00	1.99E+02	1.61E+01	2.06E+02	2.12E-03	44.548	1.32E+00	3.44E+02
70	4916.3	3.00E+01	1.42E-02	8.68E+07	0.00E+00	1.20E-02	7.10E+00	1.52E+02	1.61E+01	1.59E+02	2.05E-03	45.985	1.27E+00	2.59E+02
71	3894.4	3.00E+01	2.67E-03	2.05E+07	0.00E+00	1.05E-02	7.07E+00	1.55E+02	1.60E+01	1.55E+02	1.61E-03	51.634	9.55E-01	2.45E+02
72	4771.9	3.00E+01	1.00E-02	6.31E+07	0.00E+00	1.21E-02	7.00E+00	1.35E+02	1.61E+01	1.40E+02	1.79E-03	51.733	1.14E+00	2.38E+02
73	3531	3.00E+01	9.71E-03	8.25E+07	0.00E+00	6.74E-03	7.00E+00	1.46E+02	1.61E+01	1.53E+02	1.44E-03	39.48	8.27E-01	2.34E+02
74	4094.8	3.00E+01	6.91E-03	5.06E+07	0.00E+00	9.19E-03	7.04E+00	1.38E+02	1.62E+01	1.43E+02	1.57E-03	45.73	1.01E+00	2.47E+02
