RECORD	MEAN AREA	ESTIMATED_LENGTH(*)	GRADIENT(*)	EMOD(*)(#)	DECRIMPING_WORK	EXTENSION_WORK	START_X(*)	START_Y	END_X(*)	END_Y	ANALYSIS_WORK	BREAK_STRAIN(*)(#)	BREAK_LOAD	TENSILE_STRENGTH
33	4167.7	3.0240e+001	7.734e-001	5.612e+009	7.849e-008	1.026e-002	2.646e-001	2.177e+001	8.598e-001	5.508e+001	2.926e-005	53.175	8.761e-001	2.102e+002
34	3352.7	3.0500e+001	5.664e-001	5.153e+009	0.000e+000	3.672e-004	2.295e-001	1.858e+001	8.852e-001	5.194e+001	2.356e-005	4.295	3.851e-001	1.149e+002
35	3340.3	3.0360e+001	6.375e-001	5.795e+009	0.000e+000	8.943e-003	2.306e-001	2.423e+001	8.893e-001	6.271e+001	2.987e-005	54.315	7.549e-001	2.260e+002
36	2835.5	3.0300e+001	5.139e-001	5.492e+009	0.000e+000	5.837e-003	2.640e-001	2.232e+001	8.251e-001	5.276e+001	1.844e-005	47.492	5.342e-001	1.884e+002
37	2489.2	3.0630e+001	4.689e-001	5.770e+009	0.000e+000	5.862e-003	2.612e-001	2.463e+001	8.488e-001	5.833e+001	1.856e-005	54.848	4.719e-001	1.896e+002
38	3954.7	3.0320e+001	7.956e-001	6.100e+009	5.396e-008	8.180e-003	2.639e-001	2.096e+001	8.245e-001	5.507e+001	2.529e-005	45.646	7.932e-001	2.006e+002
39	4040.4	3.0430e+001	7.047e-001	5.307e+009	0.000e+000	6.313e-003	2.300e-001	2.040e+001	8.216e-001	5.220e+001	2.670e-005	38.055	6.951e-001	1.720e+002
40	4196.9	3.0360e+001	7.258e-001	5.250e+009	1.987e-007	9.932e-003	2.306e-001	1.823e+001	8.893e-001	5.283e+001	3.069e-005	54.315	8.050e-001	1.918e+002
41	4053.2	3.0100e+001	7.270e-001	5.399e+009	3.924e-008	8.905e-003	2.326e-001	1.634e+001	8.306e-001	4.914e+001	2.344e-005	53.123	7.402e-001	1.826e+002
42	3535.4	2.9980e+001	-1.38E-05	-1.17E+05	0.000e+000	4.022e-003	2.001e-001	1.207e+001	8.005e-001	1.207e+001	7.633e-006	30.787	5.170e-001	1.462e+002
43	5060.3	3.0120e+001	8.161e-001	4.858e+009	0.000e+000	1.437e-002	2.324e-001	1.687e+001	8.632e-001	4.779e+001	3.102e-005	58.234	1.178e+000	2.328e+002
44	7023.2	3.0070e+001	1.291e+000	5.526e+009	5.568e-007	2.060e-002	2.660e-001	1.578e+001	8.314e-001	4.777e+001	3.882e-005	61.257	1.568e+000	2.232e+002
45	4770.3	3.0150e+001	8.876e-001	5.610e+009	3.900e-007	9.568e-003	2.653e-001	1.861e+001	8.624e-001	5.244e+001	3.143e-005	46.899	9.060e-001	1.899e+002
46	3813.6	3.0320e+001	7.307e-001	5.810e+009	-4.91E-09	8.722e-003	2.639e-001	2.109e+001	8.245e-001	5.364e+001	2.399e-005	48.747	8.231e-001	2.158e+002
47	4060.1	3.0550e+001	7.261e-001	5.464e+009	1.766e-007	1.067e-002	2.619e-001	1.897e+001	8.183e-001	5.002e+001	2.443e-005	57.741	8.359e-001	2.059e+002
48	3123.1	3.0520e+001	5.901e-001	5.766e+009	-7.36E-09	7.088e-003	2.621e-001	2.325e+001	8.191e-001	5.497e+001	2.072e-005	48.526	6.603e-001	2.114e+002
49	3843.5	3.0300e+001	7.409e-001	5.841e+009	0.000e+000	9.667e-003	2.640e-001	2.106e+001	8.251e-001	5.335e+001	2.458e-005	50.957	8.810e-001	2.292e+002
