RECORD	MEAN AREA	ESTIMATED_LENGTH(*)	GRADIENT(*)	EMOD(*)(#)	DECRIMPING_WORK	EXTENSION_WORK	START_X(*)	START_Y	END_X(*)	END_Y	ANALYSIS_WORK	BREAK_STRAIN(*)(#)	BREAK_LOAD	TENSILE_STRENGTH
91	2962.2	3.0230e+001	6.125e-001	6.251e+009	0.000e+000	6.947e-003	2.316e-001	2.401e+001	8.270e-001	6.044e+001	2.227e-005	48.23	6.534e-001	2.206e+002
92	3979.6	3.0390e+001	6.952e-001	5.309e+009	2.845e-007	9.448e-003	2.303e-001	1.763e+001	8.885e-001	5.276e+001	2.861e-005	53.965	7.741e-001	1.945e+002
93	5209.4	3.0120e+001	8.609e-001	4.977e+009	4.905e-008	8.370e-003	2.324e-001	1.375e+001	8.300e-001	4.313e+001	2.634e-005	40.471	8.530e-001	1.637e+002
94	3878.5	3.0100e+001	6.775e-001	5.258e+009	0.000e+000	6.355e-003	2.658e-001	2.049e+001	8.970e-001	5.350e+001	2.734e-005	38.206	7.083e-001	1.826e+002
95	2953	3.0530e+001	5.264e-001	5.442e+009	1.594e-007	5.892e-003	2.620e-001	2.492e+001	8.844e-001	5.914e+001	2.378e-005	46.774	5.357e-001	1.814e+002
96	3515	3.0350e+001	6.174e-001	5.330e+009	2.306e-007	7.176e-003	2.965e-001	2.107e+001	8.567e-001	5.122e+001	2.183e-005	46.359	6.720e-001	1.912e+002
97	5018.2	3.0100e+001	1.007e+000	6.038e+009	9.075e-008	1.125e-002	2.326e-001	1.750e+001	8.306e-001	5.415e+001	3.309e-005	48.306	1.052e+000	2.097e+002
98	3304.5	3.0180e+001	6.373e-001	5.820e+009	2.477e-007	4.216e-003	2.319e-001	1.796e+001	8.284e-001	5.314e+001	2.141e-005	32.803	4.871e-001	1.474e+002
99	3438.8	3.0270e+001	6.990e-001	6.153e+009	0.000e+000	7.949e-003	2.643e-001	2.268e+001	8.589e-001	5.906e+001	2.579e-005	50.347	6.843e-001	1.990e+002
100														
