RECORD	MEAN AREA	ESTIMATED_LENGTH(*)	GRADIENT(*)	EMOD(*)(#)	DECRIMPING_WORK	EXTENSION_WORK	START_X(*)	START_Y	END_X(*)	END_Y	ANALYSIS_WORK	BREAK_STRAIN(*)(#)	BREAK_LOAD	TENSILE_STRENGTH
66	5147.2	3.0170e+001	8.113e-001	4.755e+009	0.000e+000	1.230e-002	2.320e-001	1.582e+001	8.618e-001	4.574e+001	2.972e-005	55.486	1.013e+000	1.969e+002
67	4182.2	3.0150e+001	7.700e-001	5.551e+009	3.287e-007	7.548e-003	2.653e-001	1.959e+001	8.292e-001	5.231e+001	2.576e-005	43.98	7.481e-001	1.789e+002
68	3558.1	3.0240e+001	6.130e-001	5.210e+009	2.256e-007	5.702e-003	2.646e-001	1.958e+001	8.598e-001	5.018e+001	2.271e-005	41.237	5.842e-001	1.642e+002
69	2969	3.0170e+001	5.587e-001	5.677e+009	0.000e+000	5.414e-003	2.320e-001	1.983e+001	8.618e-001	5.469e+001	2.107e-005	44.846	5.229e-001	1.761e+002
70	4564.1	3.0110e+001	8.254e-001	5.445e+009	0.000e+000	9.967e-003	2.657e-001	2.128e+001	8.303e-001	5.202e+001	2.852e-005	50.947	9.055e-001	1.984e+002
71	6045	3.0120e+001	9.556e-001	4.761e+009	2.624e-007	1.442e-002	2.324e-001	1.526e+001	8.632e-001	4.585e+001	3.527e-005	52.457	1.300e+000	2.151e+002
72	6963.9	3.0050e+001	1.242e+000	5.358e+009	4.660e-007	1.504e-002	2.329e-001	1.402e+001	8.319e-001	4.663e+001	3.909e-005	51.048	1.316e+000	1.890e+002
73	4496	2.9980e+001	3.350e-001	2.234e+009	6.352e-007	7.822e-003	2.001e-001	6.219e+000	8.005e-001	2.073e+001	7.939e-006	43.429	7.711e-001	1.715e+002
74	4969.3	3.0150e+001	8.421e-001	5.109e+009	0.000e+000	1.110e-002	2.322e-001	1.856e+001	8.292e-001	4.916e+001	2.975e-005	51.509	9.894e-001	1.991e+002
75	6040.2	3.0020e+001	1.070e+000	5.318e+009	1.300e-007	1.262e-002	2.332e-001	1.486e+001	8.328e-001	4.710e+001	3.302e-005	47.901	1.226e+000	2.030e+002
76	5878.6	3.0050e+001	9.196e-001	4.701e+009	1.349e-007	1.304e-002	2.329e-001	1.394e+001	8.319e-001	4.172e+001	2.964e-005	54.143	1.112e+000	1.892e+002
77	4138.5	3.0050e+001	8.101e-001	5.882e+009	1.324e-007	8.471e-003	2.329e-001	1.624e+001	8.319e-001	5.192e+001	2.550e-005	47.82	7.736e-001	1.869e+002
78	3626.7	3.0210e+001	6.699e-001	5.580e+009	1.472e-008	8.403e-003	2.317e-001	1.785e+001	8.937e-001	5.437e+001	2.639e-005	50.645	7.652e-001	2.110e+002
