RECORD	CROSS-SECTIONAL AREA	MEAN DIAMETER	MAX DIAMETER	MIN DIAMETER	ELASTIC EMOD	ELASTIC GRADIENT	ELASTIC EXT	ELASTIC STRESS	PLATEAU LOAD	PLATEAU STRESS	LOAD 15%	STRESS 15%	WORK 15%	LOAD 25%	STRESS 25%	WORK 25%	YIELD EXT	POSTYIELD GRADIENT	BREAK EXT	BREAK LOAD	BREAK STRESS	TOTAL WORK	TOUGHNESS
19	3743.9	73.4	87.3	54.6	4.175e+009	5.314e+001	4.64	1.561e-002	6.393e+001	1.708e-002	6.475e+001	1.729e-002	2.278e-003	6.745e+001	1.802e-002	4.240e-003	23.75	2.972e+000	44.03	8.510e+001	2.273e-002	8.425e-003	7.506e+007
20	5013.9	82.2	92.6	69	3.786e+009	6.423e+001	3.52	1.374e-002	7.429e+001	1.482e-002	7.435e+001	1.483e-002	2.905e-003	7.765e+001	1.549e-002	5.154e-003	27.46	4.559e+000	52.62	1.119e+002	2.231e-002	1.283e-002	8.494e+007
21	4466.6	78.2	95.3	59.6	4.013e+009	6.096e+001	3.77	1.456e-002	6.796e+001	1.522e-002							7.41	-1.40E-01	12.31	6.660e+001	1.491e-002	2.125e-003	1.588e+007
22	3713.5	70.4	80.3	58.9	3.687e+009	4.638e+001	3.62	1.414e-002	5.349e+001	1.440e-002	5.295e+001	1.426e-002	2.141e-003	5.555e+001	1.496e-002	3.725e-003	24.86	2.885e+000	47.52	7.300e+001	1.966e-002	7.912e-003	7.081e+007
23	2533.2	57.3	59.8	53.9	4.275e+009	3.649e+001	3.31	1.465e-002	3.858e+001	1.523e-002	3.835e+001	1.514e-002	1.580e-003	4.065e+001	1.605e-002	2.742e-003	18.21	1.705e+000	34.25	4.665e+001	1.842e-002	3.909e-003	5.101e+007
24																							
25	3722.9	70.3	77.8	60.9	4.025e+009	5.079e+001	3.19	1.327e-002	5.410e+001	1.453e-002	5.420e+001	1.456e-002	2.130e-003	5.795e+001	1.557e-002	3.786e-003	25.74	3.772e+000	49.75	8.395e+001	2.255e-002	8.967e-003	8.010e+007
26	4388.3	76.3	83.9	66.7	4.134e+009	6.138e+001	3.25	1.421e-002	6.450e+001	1.470e-002	6.360e+001	1.449e-002	2.584e-003	6.780e+001	1.545e-002	4.535e-003	24.49	3.290e+000	47.13	8.785e+001	2.002e-002	9.535e-003	7.211e+007
27																							
28	5162.8	84.4	100.8	65.2	4.202e+009	7.378e+001	3.67	1.481e-002	8.360e+001	1.619e-002	8.385e+001	1.624e-002	3.199e-003	8.715e+001	1.688e-002	5.720e-003	27.29	5.728e+000	52.62	1.319e+002	2.554e-002	1.464e-002	9.463e+007
